accountId,rewards
st76aohRu1xrKKttHfJ1mqU5KYtbmTJ8RDkDA1hYRrv3opyS7,2.6
st73YTT5uo7EVs1NL3VoFP9tkoAnthPvhCofKZaVWQ8RbfETQ,2.6
st6YyKw34fKjKSSuugsyQTKsumUQHFeMbsXWy5MtQR7E3rT3e,2.6
st6YDYTM1SmaE71SMvPdYhyUs7wGcPzKmkS1YyTRHSiGkWMCA,2.6
st6Ktd39yqsQoUJkrKX52LgjJ2BUT4b9UnNZpgbcZGn2cdxX5,2.6
st6KT7aB6fqC4WYb5dzpZkewnfzosadit1GyyowVL964o2nih,2.6
stBpmWzSP5GxMpfFeaJjs5mpSctPNnWPD9Dv6f6BRaxqN2nft,2.5
stAy2diWsujye9qLkEU77TDuTNT4uG7LChzubk13cDABLG1TA,2.5
stAWsPBURQ4QukRRDytvzufjQ5SJRmyuFxo51FwWLYPdZGrya,2.5
stALwZheTBkSctWdpEJvJ2bh3XUbEkt9RyJkDYuZkrApZ35yn,2.5
stACuAQPkxriPAgVV9sTYvy3PcB5HvKm8F49nM8DfrMzuRjrz,2.5
st9tN3EiDeV3oUBhVhdQGWWjCHsgS4ijqfPWwFEodg53AJXFh,2.5
st95c5v29QVtrZBxE7nWeAgMDJSeModNxvR1SVL4np1vZx78c,2.5
st8ubRQBBnzaUEHXQ2JcL24TQ25dNbYYigNJfZVqdikacqUZS,2.5
st8pJyUKDtUx2jmHnb2ZSpt3jqRbWMgASUTFAJ8PqHYkjPLKk,2.5
st8b6JChUuzV2vheMBcHUBscVehbTvPuH1NycGr2qYgowQHjx,2.5
st7izNuWswsqj4CmeEYP52jU6w9CeLSeUsBDmsmg1ojmJL4b7,2.5
st7SfqfA6w3hhxyj1ebEDWuSpHs6HQo6aN339u87zQbH4MZgY,2.5
st7KcZ8Bv4YfxmUtgHKbfFYP5QnrRCTFZWkJruHTAcf126GiF,2.5
st73Zge28UUEFcF81P1mygPA9TZ1CoYHSkbJxMWM5HnoEGjbn,2.5
st71548B1C5jQoMptsm12pZggEdwoEqsHaCdrXMbwEbU9SjRW,2.5
st6op6LtMbZawKsnSpPdkw4wGojUE7upD8fnLUeCNSbvaDny2,2.5
st6gMYJAqZ2Sr6oAmUyB65GHJQH5svaDqg8jNvuMj8nW3L51t,2.5
st6dBbmLVoQRqLU6e5o3tjS7VrfpYTdiVq6QPReQCXUz68jhu,2.5
st6bquet1JPJsFfEmZ5xZN39J7ELoKbHu6AHvSPUJqGF1VRi4,2.5
st6Td3WihTTyFzcBxAi8sKccZS5uvBNFxDNQ1r6HmpubnWXKx,2.5
st6QcNUBxahHLVqG4jZpiycf9XMZZind7g82adFAvVkzCoSjw,2.5
st6QKNmDspYXYeoCCivNfQtmUD78jKwbiX88jkLGMCKrcfECA,2.5
st6GD44t8r5kipAh1Y5B72ozJ1Ggc2Vrw7D8xtHCAwXK2RPZZ,2.5
stBydq8RE2vg6sCtvcH4rwFcKjGahj1tSdxxUNGtJzxZRGXVk,2.4
stBt5oNecABbsKkE4TxQ5TJiygA4GNKXJeLHrmUzHz3jhJdXf,2.4
stBfT9YAAYNdWzsv74pTG8bZDfnuC246wwXCQcpN9DLbKAV5Y,2.4
stBeb8iakK7QZti7GQfNFTME7r5VMStGNAC4nU3xQJw7TKNnz,2.4
stBc7oj8nKejYabNvg3uLCv4PAghpg9YNHocHpTvAJ4TVYrX2,2.4
stBX53psBDBggzQWiv6pcGgWp6nmXgPZTMhSZBXk8f8NowXzA,2.4
stBLhWpohkHBo32M4KPk7PqpW1Lm924uipFu4nuWg9YMqsa4A,2.4
stB7frhXT7a8ecHWJYPxNqobAMxHMRa73PbwdkewKHgKxwJ7J,2.4
stAyvNxqtnjUYC9UkPSwDGMfvPq9zbKKo6U5CVnzUo7qXR84f,2.4
stAkFZJFLd2kUQRvXs3to66mNo1tPa8F67A5t99VejWiksVdn,2.4
stAFn8isk8mNmMWDH3mRGPh27GSWtBUkRMA58DTACb85angvH,2.4
stAFW4c2iCxt5CpVkWVyLSinvJT8ji6tT2APc41nUvCXJqGLa,2.4
stAFVCP2LL1RLzDA9WoFDfroqGUhMD7VCB6ocPMFta1BMzrDh,2.4
st9yE3tvDTggJNtXwtEBxeWYv7ZP5oUuvNnK9GX8GibaWt3pP,2.4
st9fhbpzpua2pb1oknAtobk1jxiMJasTsHJbiY1dpu6QHMFu3,2.4
st9Xnt3B2Fp7jdS13TSoTiDhXybrteMksKoE63wRfjPEcK3xW,2.4
st9JW9XbGLhwGMbjx28wX7TCdLAYq1z5YUX4JRc2frX4ZNRSk,2.4
st9GTkTdE8jg133GYFePN6RizFdvw3c7reziz7KRySYu3gREm,2.4
st935uXz4oNh9fLFCBRegdXFgnWnswJHZ4ye5sJpLQcq2p6Vi,2.4
st8oLmjmFcZamZsEzHapWGnKUsVmXKgr2tHHEYxX7qgt3bRZb,2.4
st8Xa8RdEHtXQ2YSzAXaVX5euMa2nGe7uvkzx6tDDP1HVLGXa,2.4
st8Prc8eNBV6Lqs4tCDkhkyGjo1odXTjFomf2pxvgW61r1jLy,2.4
st8My6Pp4fSgGyBxLi9Ar13hiLy15B2K8F1KjLsZpNVnjashW,2.4
st8BLo4BtdvQyEzn6uXibszxssLbi2io3CcWiDD1d2pLYLtnX,2.4
st85hEm24NUPTzuQsmmpBrkdskRzfTvCpTvTrgC9wtmmBH1Dw,2.4
st7zqVvdyqvRQZHMnXSyqs48w2iPoWgdC7Xk6GHSHHjCZARBm,2.4
st7uAuv7K2uUrNsNQi3Qbr6cWs9vVY2QBXPFogq2zUyWLooCF,2.4
st7mXp8iFJvNdKPDJzErGAxvi95y4rXppuzPwqKzhWxYUJW4v,2.4
st7YAhsU3zUMAk8rqm2ZFjkWUwBRjUku3LaE9rMsZZPr8XkWX,2.4
st7V3bhvhPorxefD8DLCEchrcZoScpdiEzEYWS2DNAHjRquJ8,2.4
st7Qr8ccYMQBzaJycCXX9hypghjyrDsz6gLMCkuiweCCdTNVG,2.4
st78AtBBDQmBSBTn5PEHtV5PsuKmajDyQhWAZvXxaWbLRvV9Y,2.4
st6zDsVEPM2Y6ohzWp3HmsiiF8vNwAGPmYtUzszjLQZyL2VuX,2.4
st6zBzyZNsYLsvbtoDmy7qRHMGsNVc594EwCfLcFw1vrFLgNG,2.4
st6iTBxKh5u581B6fNzNGygxskTLVmbfgG9F43bQbgrN32aFR,2.4
st6gsVDyBtLdE2geYLqQW91NjRop1cjthB8Stvo7TeCPLLT7K,2.4
st6fpyJ6yREAtBnQhDxMZy9oQ1S5ip8XqMnCBvLmdDPaAQhrd,2.4
st6WBG4KhPZouL4j5RPRFUQqRNd4TekuBKoMGbMjoMmBMK1of,2.4
st6SJJfKGZqGjXU6uAP4wqLKYjpASgwvdWJmpCC3ERcC7CiTo,2.4
st6SEHMg8fRgRRwELAeqDXQdAE47mg2Uur8jzafxpF9BBRU8z,2.4
stByFsxCzZbjLKHUADrZL3JEDYcqgSUg8GuEy1eLjv2yViLRm,2.3
stBkLnGFDTeWWSFSJ7oBuefHm4jJ3qeje4tJendAReXNJDMS7,2.3
stBHdZ6Gpxi8ENrLDFja5V5nmPiwu9oAjpq7TfYuWwRL2j4VS,2.3
stAnijReBfbnv12XHacB1XECLnh25Cn8vD6wm2A7yo6hXkJdQ,2.3
stAkoUpVDWHqH6AMjMGoWZfkxWWAq4GbPJFR5fumhJNBWTbVa,2.3
stAjzBTYGq4UzSqjaq9HM16CoEqFYbpa8jCqRw2vgSquJTVzT,2.3
stAi35Vs89zPfgN5sGkXrsCxMuyCWwS8kULzT5A9pCYB8aPfe,2.3
stAhEs4HZCVr2uRcnBpM6qEdbQ6RMNeVPYPcu4f8owkKLwWUV,2.3
stAcngxe6dSUUCiEiy2UgfJBM9tbv4htBw9VN9Cj3EynNVavB,2.3
stAX6esqXqgSd3CBxAxZ4v1Md3raAge3rkQWEKXygJYU9Vwcy,2.3
stAUz5bkZhByCLU4trD17WRb2M6eN35W8zeHpyAnqX38NDiPA,2.3
st9rBLYFx6apZCdHEQLfDbomi4HvsQncGbLefx7Rh76Gj8ur7,2.3
st9oZKWzbsUt7ZwM2YADpENi8sMb7ZR28JskX1sPBmehgTmEW,2.3
st9oVAfFBgqYYgC4RCpfoiAokYgVhDedZ49UL57DqXqtAAp2V,2.3
st9XiDRj8skM3HBcC672iBecymVVsMJj8Ys3LgoukzkiTpxka,2.3
st9Fn1RsVhbzQYfbXCSPVn2yoZE6XfXjL3ShQ7tECjhrzZd7q,2.3
st97xCstQmqhcs1dpghYPR2P3PFjq3LcYGr38EkY8UHWJbTdb,2.3
st8uWREXSULxgzNgeEKL7AiJKgJigSktL4wGKmr4Fv166grEY,2.3
st8rRZtuoAmZvNiDi7ANaEeNB7XPWzbEk4pwQ9vuecZxts1my,2.3
st8iYggP7sFdKu6CT2TMrijp7VqEBvvJBa1LTcXZQmkgFExXo,2.3
st8i3Mk2yjwU9buF9xB5VBuh72iv4gbEbWsXovGFQE7Gvoxki,2.3
st8DaYGCVSS2MjbKynxKR6C3Do4skXbfAuB7kNFqZ2VCgjJuU,2.3
st7zyqCz1mmk2aYmezSZEMbVQorkf3JBfMp7EMoKVWhzTP44N,2.3
st7un8AtLjewNvpsKrniEsuQsTyVfq3ifrM4fBZb9unDBE9M3,2.3
st7uKPJ3Bqd71TCsj56z32L2gY2tNddhyAUaqjoAjGi8HLuRx,2.3
st7mjN2YkYsRvbXVEfwsbTP3f59fJMvZxECnZRpnsMSQPZ3rU,2.3
st7G5jf5xmYoXMUDH8kUwXWDW3KqQuwLCkoxvyJkkea5n89HZ,2.3
st78f9Gxixg7a1nV3oGMpBxeKEeA3u5PHmtqS2opUJiqtD1mx,2.3
st782opSZWDty8GmP3TvyVj9dy1GTepyV8iq4i4CFt1PvcsCH,2.3
st6rhk1Bf3jAvsigmqVzEwtZ6pBPTaAsvfkF3Ycw8AteuDZvJ,2.3
st6SJj9o3ReKjojNYYS1nV9EjUETyscrUg2Tvt7hkRjdTEGt2,2.3
st6NiJ2yrWo6QPTrb7sZFpnruEaqLGpqzKhbBq7bMo9USdymE,2.3
st6N4aBoayZL1sVctiJZyaBMZvSZkgWkQCN2LiHRnYiPzva6p,2.3
st6MwFiXP2MokK28mLq7cjKJFMzhSmUNH3rTX3hzxGBeyV8tB,2.3
stBny6DjF9i2q8mCfduLfxkzuyKcDB5uVoRaBtF9GKhjkEQuv,2.2
stBjWcLPAs6mJDb5CHzpBT1QSqA9DxRxPZmbjtQmbBrmhwSrk,2.2
stBJRt7qCjTv6h2ovkeuyDVCfnFvScvyfAcFdyfHa1tetPtW7,2.2
stBFuYMsXg8WD1KvTh2gv9Sfndh7NLUVB6Jsq5d1cZoQVqiPG,2.2
stAtbo8kusY82enQgC2hrTbH8AgaoMY2nTCWWLocCU2RKFvtc,2.2
stAfH5GppMt82mxpP846ryWryQWvAyHeatUFpaJeETX17kZ2B,2.2
stAekQcJzp3kEp7pWg4f4xDqJArkF1HBxs93QB11D28PnAY86,2.2
stASjP89tEmk9vpwDgssfd1Wnq2MuNNmhTHf1995CBEvGRH68,2.2
stALUcqoWmmXbrPVSyHGPhDbPDRXbQDkXqgY58EuwgZL3K8Gn,2.2
stAJVoD8CaWrh54Ty1JmNSJocVKWysmjRB5udugCfUKbfS7um,2.2
stA5U3MawWKg5qLpRMj72NyJNqGrNj4RhAi9Gn7xynWoTnf5Z,2.2
st9okWZKVPsQhywu5hGSEpyXWyrJC6JBeat77jxrNzw8cJnrz,2.2
st9mDJPvS4nLkx7mk81KZdWo7xKRmXn6gfD3uZhpjSnQBL6kA,2.2
st9cXGdXU8upjd1HjecNn8cgday3WKQCFChy64LpSYq8E3Fei,2.2
st94wDGyH9itWJAUXMCPwkzAJvtg3Ha2GomsfFLFxPERHRWee,2.2
st93LKwrJbuD664F81Tuh48PVbNdLEebkycFQgw6EGY79pdxK,2.2
st8tQbnDhaPGcyZKP2QN3oPvmUMbaHz25xcE42xgmyeoGewG3,2.2
st8qrmwBSgrA8mcWBT2gXFfVcophok13XzGWKQ4HUAy5dWzff,2.2
st8iUJN2Nw8gMyyHU41cdtahWhGVmSSdsfQwa6pXn3tujUvPU,2.2
st8i2eaovM7WrnX58v5W5tnBtvsC4jTQFitrn8xa4A8K2z39f,2.2
st8cjQUudK1dBwp2gfKsrosJAQUeQxfXNcVM52mGBzPSvTqF8,2.2
st8VKtNVz1vtPdkpgta6ZCBYDxLcxgnttTnuouHF87dTYEjXW,2.2
st8QVpzmFEkUhguizmyU9t5TuYHJvHT9hD4iDdVSsCdPY2V2Y,2.2
st8JShCyRzZfwon2xwVFuJohon9AJJoGxe9thpje5F8a8NZ7A,2.2
st88LRCeRZgmKANrPsm4eVMJJT7w2EPjtphKd21WyAP1pJHfi,2.2
st7xMQFmxbf9Vfr241WVmvL3up5L3pcAN4Kn4teRp6vw6c8tL,2.2
st7p7CGYuiMfj64r84ehoWAi1nnpFSNxWk5HEp2q2rb3Au9dx,2.2
st7ijhKakxLfWSXmLwR6L4LXWiMD2uNKhWrHvS8LL53bEZ2wD,2.2
st7QX2egwP4mvzwEwu4QYTCEV8g9mbkZVfrTCgtrM7VxgnuzG,2.2
st7HB7fN1WFKKFFD8tRYtgnsmkJiXvThQvPAqRfgHmvRGNegJ,2.2
st7BuarsYerEiX1odHUmTZAHi1EFPzJ5qbpw7THA3cVX2TFmE,2.2
st78rN7jG6mgKS4ejXkvriNCrweGHqJ3cTDQPtLQfVSJBHjgZ,2.2
st6zyy5AYE5UJ3XBbXvL58xaitE8iCXbTF3cyUXMtaQcu5SZo,2.2
st6zZ7DbtCgiFVGbjuyTVeerqJpt4jETfXzAQfpH4NAEiEEyY,2.2
st6sTpvLmCKhi8AkUf2pxtnkanqYz1T942xPEz3oVjTMjZW4R,2.2
st6opM2by8PxuuRiDtRhNGpZTGop9zyhuNPnzPvCQwSGmZZvs,2.2
st6Y4tPPF2Mgy5Cm8CKxnADZEUkL2yB4n37faNS8cdupc3JSS,2.2
st6WVR6otLxCNS1VPDjZpJHS18NUdwKeVg3rzMZyF73u2imWi,2.2
st6SiC6kQqr6YNaj7fbLA4M784zShagtuR2QbFEeLfd8oNqzD,2.2
st6H2RznHUaR498MG6FgZjQDNLxVa3bGy8PrxTNcwU5znLTbR,2.2
st6GR9P1qiPN53TRtrgs3Ec9zgHpDtVeiESqNg8GRh8WDvs3i,2.2
stByE4ZwZx5Fxze4oUSGxBujUm3RuCDprFRdTGPdtFh81JhNV,2.1
stBxrYHSGUJmvjqx5a4VofQbYhnxYQopCfhpyzobz2LoktAfR,2.1
stBZhHCpcEFx6Dsqnezq9zAartoHcFwsQZYvbdKaF2uDY3RMw,2.1
stBPmyHGBX6zNbXkXXNbb3PHv4BHUfzwce3GdFHn7qSqxS5iT,2.1
stBL8DqnFCXGsLweeQr24PSrDya9GGaLNDyx3s4qKPAm8q1Dz,2.1
stBHwFieySfCoqkqbNCS6nMRjC1Yzmt1A7VcmLgiF13mbJVet,2.1
stBHvtC3QRWt4tgPH6mBzKpwXzp2LXmzMyHHZmQYvGpKCNiYa,2.1
stAyq8XMxL7PHACNRfqxKMKoCSE2cGFcuoX9GG2kDUdcmxqqC,2.1
stAqFkCoitUhDsDbP8N65zN9D6iB8tvEYedVHspWcxrxz7puo,2.1
stAnkCU3uf9MoAR7zu2PoXBfktMpbuBtteMmuctSwaZJNcGE1,2.1
stAWur3SAv8b8mWz8d2Vk6s9NCoduyHsoHtAaeruuRz2XUA7j,2.1
stAVBC8RzkaDepBfx93XnZYygid4JkKic3rRMj5J5bbUTo9Js,2.1
stAUWrz4Kr4vdP1B7eNS35DKAF46jPZY12fbzzCR8k7gRSKdo,2.1
stAD62EDBo5JbCLo7cVGarc7ZUUt9cnTddFXNjXXgRhcqLW8A,2.1
stA7vp71YFTq7gJvRt9TN647uVAKLrWTeDLVozUQZZWQ5Ad4f,2.1
st9SrmNRDRxybyveqb5XCHzdbNMovjT9cygHYNyiNxHZqCAy4,2.1
st9DEbgxhFRqpRKcboWgwUupZX1PVHcTpGk83JwSHB9D43Cyp,2.1
st9AXxEx3iiCJrv78z5WWQUHGxSp3FnPQ4xjCXDdwMXHGRan9,2.1
st8tWqQAFtkTYumPUJHSDfsfaFGMWWg9ggToS9bFoxGFSgYVs,2.1
st8p39ck9CmxPTBasxJfKy4KNdy4qQkgwmFYXN31MWVxRtKgn,2.1
st8ivKbC6qtsfAVUFFvF5MbgJGn2wcU72vxcwcEVuU9Xz29km,2.1
st8gGRBTxm3957Fu2STX8umUV32TrkyxraajkNdoitQKQTsu5,2.1
st8MKfQhY61yWe4GrtWx2KgEeS49FnLF3PNh61B1rnSDSFTtB,2.1
st8MA8ShyE4CaqZNBfJbgtLD21gxBWEpusL9VQXQWU9yW2B8n,2.1
st87qPPBkmAw9g2UwHfMdoYjreVMYgJTmp2HEQgAPDrkCSuLG,2.1
st86Bf1AHGuc1cV8FUoAQ5i3DGQtFq5RLTbz2yRMybnDLXE3a,2.1
st7d1AZes6iWN5qeynkE58hLdaSwsPH6vB3zDv4YD8i8Zz71Z,2.1
st7V8ibvVxW3p6yTE5t36ZR4LWoEghHmpc3GdpaiFVr3mc38K,2.1
st7ShAV8EbeSfpaHVHEYJNMtEnRB4SyEWYLEqz8diaxhjd4ja,2.1
st7GkSvQg9VuKWbBp3UbCVBj2wLJ2kV75MpwX3oh7P7hXb3Vh,2.1
st7EL2LyFry56ZzFxpQChAmw3XJYMt9k9vkiMVkvuKMsgww4P,2.1
st7AzJcfLDMvee14o2cmbdaP15EwZQSDoiyW7KoargKx8rMcQ,2.1
st76ZsHMcbUsSKz8k2Dys3tqTc3Wakt2nUagUhkFZV3wQC7xc,2.1
st6x5k8KBB234wdeNZi14A6QT8vfMkEvd8hpVGEMJ26QqfQCN,2.1
st6SDvBanYqJRAQd2rGt2zLA7DgUX1XK3sMsz59iSer44AioJ,2.1
stC2SKAr7uvBRbjETYQynuxau2YbjUsQShcAV12cx3pbnXE1E,2
stBNddDVRSX5ynJ4F94XBRgFP1Yw8NRxmFsuEDWENzYcMS9iq,2
stB7g1MHPTxwysdkdekkYD6Usge9RP8Nf6Zq4FtEKE4f6JN21,2
stAszSJbXqcxUwDUwoVkkKak4aiMokuK7K7FBWYK9NdhQw3E1,2
stAk3r7pgdiuqM86d8YEJiUYrk6XquSVh5oCVEYVn74obJR5A,2
stAhQhxidGV6vAwHb1HAA7E6gz8brhyFKHtyjyoPmUbx3xH5Z,2
stAS3kmkRCftFzhsY8EAjALBYwuGRJutuaGY2kGkQ1L1psmfD,2
stAJj1rFzYaPcfA6MJJCAea3YNny4KMyfMq8oVF9KscfzT8U9,2
stAHhVsSid8GcCznt9C7RPT6tizRvGzdgKd3pE7AkrUJVLQLU,2
stAEzSY4cPoMG77MP1Uv8sHinL4XSeNY54T5VsxvKnPtj8Y3S,2
stAAR3iMmrTemmUgMviotVfb5U9Dh3V1AUwVXuxeuNnX6wjnr,2
stA8A7hURHZmMz4hbzLQtFkWGk7PcpJxu3sWReRsegURHVXro,2
st9d67MMgkxY2VEzGxwYg9KF1QqwuXrWvpeMX7xFM2XyemVnp,2
st9atC3HTGnJS5qVTikEx1FAamQPWRfCdhEjf9o19WtqifDND,2
st9Zf3Ee3vVcNFPtePUfU7SVGgmkczTNBfqY2SbXLx68kT9sz,2
st9XxHbHLkV7DNcRcaNBMBA9GVEcFHBrV3QGYnTe8RXGBxtM9,2
st9Sv3uz9iarwVU8rwNePGiqR8bKtP2AqVBpfuq4mep7vYoRH,2
st9SUp3TA2GnAGuzYNkQPf5rfgPFBxzeqTXD7Gq5a7EMYBGnZ,2
st9Ph7dt44Zg8A1NdNBTGLCj5UrkgW5tNHa4v8iw3p6W1mSuS,2
st9LjsgKgvCsCD43yyijKMxRi9heU8hpUghfgLJ9bztUkRDGp,2
st8yigYF35a61y4WayhwJ6vQfUX8cDo9Yu3pCX7ngGKsQcvvG,2
st8uGntNQDwgShosbvycUiRj2GeFi4pRdSztTh4Qzu4hfV8ue,2
st8mb4cVpEqc2jj5oFcNw6fER41K8D5ajkJSiZSwf9cgZ35CC,2
st8ky8Pfm1TRvnN4ZJYebfCSnuz1FsihHbnUwP9ANbWj9SvxA,2
st8g9AoBAEVu2J7apVPvkK9eEDzJNhYZ1z7Fh5wkxwXeZfvpN,2
st8d9wguUjBwoyCDab339Qcf6yUC4YyCYPweuC87DTQvzt7UB,2
st8GKQNDrkcYwKvK5H1Ndq9MwMdFLQqcTy9u5s7BwQ32QfJjn,2
st886tuKooPeZRQck9tjAfVNFr5jdrja1QvoxzHQj2nynALBa,2
st85cdKfwxd3MGYMxYRofWMEEPsfLoijXjho81D4mG5wy281B,2
st7miRGaPRhRRpt7j5US8EcNGbyhfkjRMouCkjgqxo9symfzt,2
st7iedAyAVm51WdK39vn2DyRX2oXGWYY8DEFEjmqZdyj3au13,2
st7adCNB1hTDNdgeMMb9snnBSXF8idVxGJoQNJRwzGtTVnARr,2
st7XkiNpgFpKcf9r1wqwQR9Gz6Frc8ygTBtnxwRNvRaGUP5Xp,2
st7VRFQurH6pNNBLTKJevbpmgQMY7T2z857PdfjeVyY7zis93,2
st7KMLTuLk3F8wNzqjQ8PNfGpwUsYXsaCwAQrMYG9sU4m4mMp,2
st6zRfjYYVtJpShZSpqeegNeQ8xq2raxPP6G5WKo33ov4Wh7B,2
st6j6N26aXR9bub7En18e4h7Mch7GB9AWCMC7wDnJ1fvbjqgG,2
st6Z3pV2Kfe2ePNQE4G5viSumym3M6v6RkaE8CBZThYEVRsCP,2
st6S1dDmDw2avBLWyr7QLSkWYmU61F3rPaDSZgZcUfpeujrTp,2
st6NF3L4LvuhxTmyfcnrfK3SPjHk1hcunZ99XsFV4tXWEg2rU,2
stBqoYV9w6zkbeLAD7p6xzKEs6gXNBuJRMnDUJ17wbvpXfjLY,1.9
stBFQVwEB3o5B1yMKSVA4jLYjWK1p1Fg9rLA7HBZNPMBjynJQ,1.9
stBADfb1sVTchfiQv2t1jqFjoRewUv2ZmBcMKF1giRBpj5thx,1.9
stB7ZtbpGFBkTafz5pz2PNQASbmAk3HPebDrqhYLTS89cTmeY,1.9
stB77PmwxjZ8GF4fpVJyjeot81qHJhoJuUBwsQypsML1pBbAR,1.9
stB6pj7dZdA1rfg2Gdu33CtwZdtQKK6ywwsKUaWfwqqnCaUyd,1.9
stAvPsqrD5MbTEmZoymsrRco662kt2qobtEwpGjbkGWCWXLTa,1.9
stAtYWsDBXgX75jcKGBYDzAbppEeyJ6mPCekVzYSPCcaowC5V,1.9
stAqHsnKfiCdRpWkiydaJEzrBKqGc4UCMCi28KgFxuSGTbKV2,1.9
stAkN5S2r8H6eU3DgZPwVBwMdMXUqyGfst8QUxXdyVnupzWVh,1.9
stAiNi4vzovQ3pYaguMFs4sYDmqJfFzDsGck8gYkkaYctCuN8,1.9
stAfcVECuAYCp8snzy6d2CkezxeR8Myt7aodE6nqQcWjvMrFw,1.9
stA7LT1yCVPmp8WKsvAXM1fvuTY2xHSWrGEHYeJ4kjdmywiWZ,1.9
st9fMM17Qc8EYSvJfbCVFooAKaSzzYBVhHAGruJW3HEw3np73,1.9
st9avTHcQf2GEskt7fKZRBxBWUcWiZV8mWKBvbv31cMofG7HB,1.9
st9VV9hsp1pVL8WA4RoDEWoGnJLpKc92CFvhZYD7uLmzyv8mv,1.9
st9PuRmNxJt2vJAtV1j9trmNWpfAAPPrppYNjdFUaSRLfab2R,1.9
st95PumzosHrT1NXbhnU6XJGer1WQdD5BfjUCV1zHCd4qg3HL,1.9
st92hRQGd7LoKCKHHLe3G3PKfGfKKa9c5b5sgkJHiAdoXvf9j,1.9
st8wCdJYvq9ajty2FosttnsPWWkcy7bHSiDejNYdM7ZEKaonf,1.9
st8o9YhSymqBBaNqCSJxZm4zxFBrNihi39d6zeuWZeUhx4wsj,1.9
st8XkbJxyT8Z16DXtYHLbk1LgtRF9stkZaZU3ygqyZ3oGXoHC,1.9
st8MVSEs2Ku9qfhJFjeBUss6BTiNLgomgp1hV3EdKD2HhoAQR,1.9
st8FfvDDBJQ82Kj9rTJRnaYAeheoZzrAJ7rBe7cB7Lf9MKn9Y,1.9
st7zgEmNfAsvJ7FVN7mrVFf7yPkMfSo8HUUVFXbvj5ne4MWMe,1.9
st7uguwfngST58eePfcESuqS4dwDFykh1n8RJwnJEgRY19N3J,1.9
st7s4nBxotBtvMQBh3AorABZJt5ARJQeAzfPRArW5SoQKgrqg,1.9
st7TJpX2fsGvRQxoDAXzRM4gR49z25w3yVcwzaiGYNh6bwfXN,1.9
st7QUAEfrEAYViAFTBM1VYBVhxSEX1R2eX6jnFy3fBkjZ8EqG,1.9
st7QA6eRzHDiKjWr4psBryprdYm3PEkcbaEvY43WqdR5ff2Hp,1.9
st7JWRSR5ubQS4DZgxCLeHJZsLqryKwQm15XcW2QvaTxX11bX,1.9
st7GCQjqYUzguzPZStaxNSNb2ikBfy8ig3vrfroMKFTf77dHr,1.9
st71ArUsP6CtGZN8kQsmjYj6UeKBtb7RF3gJnxNGCpPUA3dyM,1.9
st6rXhVAUj364M613x12UdJYKt6kWcDt2SzahNeKLhrnNrZGc,1.9
st6mMxXEotjFf18b1k9x9XBK5Zq22KmXGqY7DZdJSn4enA3md,1.9
st6igpWFbkmxfmhec5Y68uPbx5tgTGCATQpz7GJWM3i6ssHtz,1.9
st6g2v44bTdgBxc3PxzkBMqsRXoTecccjRMzg9xmKfRXh6ZoE,1.9
st6SgSrd9P2wYPokGNdJLEXQF6NaEtFsyd4uAX2cn6xiEhvtk,1.9
st6REiWVHFBNtQeZsgHAdw11kGkjSxg1ozj7oAdCXZKtmfwJF,1.9
st6QrvYq4pGEzbqY6S2x9H1NKsfBxG6RVBUorFnBP1wkvHnVZ,1.9
st6QrVk8zugDJPdYSBzSCKTNuR7URYC3feYDi9wrSiCaJBKwQ,1.9
st6NbKo4zTpnmAa6kkeA7YbRvkmHw3pTSpxr2NqUnxmFRqvBQ,1.9
stBkTycNDxaAaWKSYXTXJCYSrmdvFBfL2zHurnhJtKGDUPHwj,1.8
stBjrBSzB26UP8q7DVyAhLwe4mWxCREK4mDkQHsZLSqMUQc8A,1.8
stBgxacZEwgkhEuck4qgUnW1mk74HTSZCYZ8f9MGmyUgjFA2F,1.8
stBboeNKuKbecnqMN35YYwzQDbxEJZtAyKDXwemeLbkYubcer,1.8
stBRezsdqrpT2Z18pJxYdVk4HwsJ1VSCGL7AwHHkhj8VFKdgU,1.8
stBPicULDKb9ht8cjudvUYqMvrxzuTeWp7iXtfE34qPRzXnfb,1.8
stBPWbwHbYWkvyN4UV3gqv4mydYV414c7XnRVSfrZRPakia6f,1.8
stBJ4b6LpCbrgfyZx716wYMyT4owHEZtHYL6B4kpKuZCopr9y,1.8
stBHmHfxijygLz6daCTqBkPdJLeErTbsL7UeCZ7eoW6nD14g8,1.8
stBCzmrcQZgR6saSbsd3aZQ6EiVnepPbXyU8R4XMFsNsMpEDk,1.8
stAnv3QkbCyzL8UxFgDTK15za7qFhz3pzPjLUZqEvJfBJgyfz,1.8
stAkTXDXCZRPUZK7Rvs6L1vVYSrTo5a4zFnLRp66SftiWgApV,1.8
stAjvip7eqM71xAuJDyEEC3LWWuUmpXKsKoTn8Ts1Us9V1zwb,1.8
stAhK4LZ926sptHss7fYgV3e5j8wLY5KyVJHiq4HVone6icoZ,1.8
stAcoFNkVwnvW4bHFtWQjGWUFZTPFYuYAh3FjXj6HPwqtvsqX,1.8
stAaRwDQSvoS8bYzkTZhies7TLz2VCimF96hazUKU9oXzkn4P,1.8
stAa3oD8LCWyg8fPc6BZk4CwakS52Kv6a4YRrzvnUTjSr648W,1.8
